"H40-CHRC-2","H40-CHRC-2A~Y","CASEID","SAMPLE_RACE","SAMPLE_SEX","C1DOB~Y","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH08","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH10","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH12","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH14","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH16","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH20","OCCALL-EMP.01","OCCALL-EMP.02","OCCALL-EMP.03","OCCALL-EMP.04","OCCALL-EMP.05","Q11-GENHLTH_6A","Q11-GENHLTH_7F_1","Q11-GENHLTH_7F_2","FAMSIZE","TNFI_TRUNC","AGEATINT","SMSARES","NUMCH22"
0,-4,4482,3,2,1991,-4,-4,-4,-4,-4,2,0,2,3,454737,48,2,1,-4,-4,-4,-4,-4,1,0,2,2,13172,49,2,1,-4,-4,-4,-4,-4,2,0,1,2,982,52,2,1,-4,-4,-4,-4,-4,2,2,2,2,11800,54,2,1,-4,-4,-4,-4,-4,2,0,1,2,24423,56,2,1,-4,-4,-4,-4,-4,-4,-4,-4,2,23908,61,2,1,-4,-4,-4,-4,-4,4,0,2,2,30426,62,2,1
0,-4,4483,3,2,1974,-4,-4,-4,-4,-4,1,0,1,2,16824,48,2,0,-4,-4,-4,-4,-4,1,0,2,2,17184,50,2,0,-4,-4,-4,-4,-4,1,2,2,7,12648,53,2,1,-4,-4,-4,-4,-4,1,3,2,7,10701,55,2,1,-4,-4,-4,-4,-4,1,2,2,7,23668,57,2,1,-4,-4,-4,-4,-4,-4,-4,-4,4,36912,61,2,1,-4,-4,-4,-4,-4,1,1,1,4,14448,63,2,1
0,-4,4484,3,1,1981,-4,-4,-4,-4,-4,1,7,2,3,11316,44,-4,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,4,14,2,4,11976,50,-4,2,6260,-4,-4,-4,-4,4,2,1,3,9736,51,-4,1,-4,-4,-4,-4,-4,3,3,1,7,8988,54,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,2,6312,58,-4,0,4210,-4,-4,-4,-4,4,1,1,2,19180,59,-4,0
0,-4,4485,3,2,1980,4720,5620,-4,-4,-4,3,2,1,2,55000,49,2,0,4720,5620,-4,-4,-4,3,0,1,2,38880,51,3,0,4230,7800,-4,-4,-4,3,0,2,2,35000,53,3,0,4030,4230,-4,-4,-4,1,0,2,2,38880,56,3,0,4030,-4,-4,-4,-4,3,0,2,2,37000,58,3,0,4050,-4,-4,-4,-4,-4,0,2,2,49800,62,2,0,4050,-4,-4,-4,-4,3,0,2,2,-3,64,2,0
-4,-4,4486,2,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4487,3,2,1983,-4,-4,-4,-4,-4,1,1,1,2,97760,44,2,0,-4,-4,-4,-4,-4,3,3,2,3,-2,47,2,0,-4,-4,-4,-4,-4,4,4,2,4,-2,49,2,1,-4,-4,-4,-4,-4,1,1,2,2,82618,51,2,0,9140,-4,-4,-4,-4,4,3,2,2,80868,53,2,0,-4,-4,-4,-4,-4,4,3,2,2,61654,57,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4488,3,2,2003,430,-4,-4,-4,-4,1,0,1,5,225000,44,2,3,430,-4,-4,-4,-4,3,0,2,5,440692,46,2,3,430,-4,-4,-4,-4,1,0,2,5,175103,48,2,3,430,-4,-4,-4,-4,1,0,1,5,269000,50,2,3,430,-4,-4,-4,-4,3,0,1,5,263000,52,2,3,430,-4,-4,-4,-4,-4,0,2,5,298500,56,2,3,430,-4,-4,-4,-4,1,0,2,4,333000,58,2,2
0,-4,4489,3,1,1979,9130,-4,-4,-4,-4,3,0,2,5,45000,47,2,1,9130,-4,-4,-4,-4,3,0,2,5,-2,49,2,1,9130,9130,-4,-4,-4,2,7,2,5,64000,52,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4490,3,2,1979,-4,-4,-4,-4,-4,4,0,1,5,28000,46,2,1,-4,-4,-4,-4,-4,2,0,2,5,-2,48,2,1,-4,-4,-4,-4,-4,4,1,2,5,65000,51,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5520,-4,-4,-4,-4,4,0,2,2,37000,55,2,0,5260,-4,-4,-4,-4,-4,-4,-4,2,30664,59,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4491,3,1,1993,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,4,7,2,1,140000,51,2,0,5000,-4,-4,-4,-4,4,0,2,3,44000,53,2,1,1220,5000,-4,-4,-4,1,0,2,2,110000,55,2,0,1220,-4,-4,-4,-4,-4,0,1,2,121000,58,2,0,730,1220,-4,-4,-4,4,1,2,2,123450,60,2,0
-4,-4,4492,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4493,3,2,-4,5120,-4,-4,-4,-4,1,0,2,1,39484,50,2,0,5120,-4,-4,-4,-4,1,2,2,1,22713,51,2,0,2840,-4,-4,-4,-4,1,1,2,1,91000,54,2,0,2840,2840,-4,-4,-4,1,0,2,1,66000,57,3,0,2840,-4,-4,-4,-4,1,0,2,1,78000,58,3,0,2840,-4,-4,-4,-4,-4,0,2,1,128870,62,3,0,2840,-4,-4,-4,-4,1,0,2,1,159870,64,3,0
0,-4,4494,3,2,1985,-4,-4,-4,-4,-4,4,6,2,2,10200,48,2,1,-4,-4,-4,-4,-4,4,10,2,2,4010,50,2,1,-4,-4,-4,-4,-4,2,0,1,2,13001,54,2,1,-4,-4,-4,-4,-4,2,7,2,2,10401,55,2,1,4600,-4,-4,-4,-4,4,0,2,2,20560,57,2,1,4600,-4,-4,-4,-4,-4,-4,-4,1,9462,62,2,0,-4,-4,-4,-4,-4,4,0,2,1,6000,63,2,0
0,-4,4495,3,2,1994,-4,-4,-4,-4,-4,2,1,2,3,27048,47,3,2,-4,-4,-4,-4,-4,1,0,1,3,33946,49,3,2,-4,-4,-4,-4,-4,4,21,2,3,18772,52,3,2,-4,-4,-4,-4,-4,4,0,1,3,22340,54,3,2,-4,-4,-4,-4,-4,3,0,2,3,19200,56,3,2,-4,-4,-4,-4,-4,-4,0,1,2,24840,60,3,1,-4,-4,-4,-4,-4,3,0,2,2,25236,62,3,1
0,-4,4496,3,2,1979,230,-4,-4,-4,-4,1,0,2,2,132225,50,3,0,230,-4,-4,-4,-4,1,0,2,3,161000,51,3,0,2010,-4,230,-4,-4,1,0,2,2,82900,55,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4497,3,1,1980,6230,-4,-4,-4,-4,1,1,1,4,145000,46,2,1,6220,6230,-4,-4,-4,3,7,2,4,82000,48,3,2,6260,6260,-4,-4,-4,1,7,2,2,-2,50,3,0,6260,-4,-4,-4,-4,1,2,2,2,26200,53,3,0,6440,6440,-4,-4,-4,1,5,2,2,20000,55,3,0,6260,-4,-4,-4,-4,-4,1,2,1,-3,58,3,0,-4,-4,-4,-4,-4,1,4,2,1,-3,60,3,0
0,-4,4498,3,1,1997,6230,-4,-4,-4,-4,1,0,2,4,28000,44,2,0,6230,6230,-4,-4,-4,4,7,2,3,72000,46,3,0,6230,6230,-4,-4,-4,4,2,1,1,40000,49,3,0,6230,6230,-4,-4,-4,4,2,1,1,47000,51,3,0,6230,6230,6230,-4,-4,4,7,2,1,30000,53,3,0,-4,-4,-4,-4,-4,-4,2,2,3,23219,57,2,0,-4,-4,-4,-4,-4,4,5,2,2,31404,59,2,0
0,-4,4499,3,2,1982,1040,-4,-4,-4,-4,1,0,1,2,18000,43,2,0,-4,-4,-4,-4,-4,3,0,2,1,15840,45,2,0,-4,-4,-4,-4,-4,1,2,2,2,14400,48,2,0,-4,-4,-4,-4,-4,1,0,2,3,14280,50,2,1,-4,-4,-4,-4,-4,3,0,2,2,14280,52,2,0,-4,-4,-4,-4,-4,-4,1,2,3,13111,56,2,0,-4,-4,-4,-4,-4,2,0,2,1,11220,58,2,0
0,-4,4500,3,1,2002,5610,-4,-4,-4,-4,4,0,2,4,26080,45,-4,2,5610,-4,-4,-4,-4,4,0,2,4,35000,47,-4,2,5610,-4,-4,-4,-4,4,0,2,4,32000,50,-4,2,5610,-4,-4,-4,-4,4,0,2,4,30320,52,-4,2,5610,-4,-4,-4,-4,4,0,2,4,10800,54,-4,2,9600,-4,-4,-4,-4,-4,0,2,3,25000,58,-4,1,9600,-4,-4,-4,-4,4,0,2,4,33870,59,-4,2
0,-4,4501,3,1,1986,6440,-4,-4,-4,-4,4,15,2,7,55000,43,2,4,6440,-4,-4,-4,-4,3,3,2,9,58000,45,2,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6260,-4,-4,-4,-4,4,2,2,4,190000,58,3,3
0,-4,4502,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4010,-4,-4,-4,-4,4,0,2,1,34007,65,2,0
0,-4,4503,3,1,-4,4040,-4,-4,-4,-4,3,6,2,1,25000,46,2,0,4040,-4,-4,-4,-4,3,4,2,1,27500,48,2,0,4040,-4,-4,-4,-4,4,1,2,1,35000,51,2,0,4040,-4,-4,-4,-4,3,2,2,1,30000,53,2,0,4040,-4,-4,-4,-4,3,1,2,1,32440,55,2,0,4040,-4,-4,-4,-4,-4,3,2,1,23000,59,2,0,4020,-4,-4,-4,-4,3,3,2,1,23000,61,2,0
0,-4,4504,3,1,1986,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,2002,4505,3,2,1979,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4506,3,2,1983,3130,-4,-4,-4,-4,1,0,2,4,112000,45,2,2,3130,-4,-4,-4,-4,1,0,2,4,128000,47,2,2,3130,-4,-4,-4,-4,4,0,2,2,75000,50,2,0,3130,-4,-4,-4,-4,3,0,2,2,114000,52,2,0,3130,-4,-4,-4,-4,4,0,2,2,122000,54,2,0,3130,3600,-4,-4,-4,-4,-4,-4,2,110000,58,2,0,3130,-4,-4,-4,-4,4,0,2,2,116000,60,2,0
1,1995,4507,3,1,1984,-4,-4,-4,-4,-4,4,0,2,4,1248,43,2,0,-4,-4,-4,-4,-4,3,0,2,4,-2,45,2,0,-4,-4,-4,-4,-4,3,0,2,1,10320,48,3,0,-4,-4,-4,-4,-4,3,0,2,1,8640,50,3,0,-4,-4,-4,-4,-4,4,0,2,1,10510,52,3,0,-4,-4,-4,-4,-4,1,0,1,1,10800,56,3,0,-4,-4,-4,-4,-4,4,0,2,1,13452,59,3,0
0,-4,4508,3,1,-4,4850,-4,-4,-4,-4,4,1,1,2,94000,50,2,0,4700,4850,-4,-4,-4,1,1,1,1,-1,52,2,0,20,-4,-4,-4,-4,1,7,2,1,48000,54,2,0,20,-4,-4,-4,-4,1,0,2,1,60000,57,2,0,4760,4700,-4,-4,-4,1,0,2,2,-1,59,2,0,20,-4,-4,-4,-4,-4,-4,-4,1,-3,63,3,0,20,-4,-4,-4,-4,4,0,2,1,65000,64,3,0
0,-4,4509,3,1,1987,1360,-4,-4,-4,-4,3,1,2,6,81000,44,2,4,1360,-4,-4,-4,-4,3,0,2,5,81000,46,2,3,1450,-4,-4,-4,-4,3,1,2,5,97000,49,2,3,1450,-4,-4,-4,-4,3,0,2,5,96000,51,2,3,1450,-4,-4,-4,-4,3,5,2,3,97000,53,2,1,1450,-4,-4,-4,-4,-4,-4,-4,3,138000,57,3,0,1530,-4,-4,-4,-4,3,0,2,3,160000,59,3,0
-4,-4,4510,3,1,1987,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1530,1530,-4,-4,-4,-4,-4,-4,1,150020,62,2,0,1530,-4,-4,-4,-4,4,7,2,1,170000,64,2,0
0,-4,4511,3,1,1990,310,-4,-4,-4,-4,4,2,2,3,160000,48,2,1,310,-4,-4,-4,-4,1,0,2,3,-2,50,2,1,310,-4,-4,-4,-4,3,0,2,2,155000,53,2,0,310,-4,-4,-4,-4,1,0,2,2,150000,55,2,0,310,-4,-4,-4,-4,1,0,2,2,215000,57,2,0,310,-4,-4,-4,-4,-4,-4,-4,2,-3,61,2,0,310,-4,-4,-4,-4,1,0,2,2,215000,63,2,0
-4,-4,4512,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,1998,4513,1,1,2004,4200,5000,-4,-4,-4,1,0,2,3,59600,49,2,1,4200,-4,-4,-4,-4,1,0,1,3,60000,51,4,1,7320,-4,-4,-4,-4,3,0,2,3,53000,53,2,1,7000,-4,-4,-4,-4,3,0,1,3,71000,56,2,1,7000,-4,-4,-4,-4,3,0,2,3,52408,58,2,1,7000,-4,-4,-4,-4,-4,0,2,3,68000,61,2,1,-4,-4,-4,-4,-4,3,0,2,3,30960,63,2,1
0,-4,4514,3,1,1987,430,50,-4,-4,-4,1,0,2,4,112500,50,2,2,4850,50,4720,430,-4,1,0,2,4,69258,52,2,2,50,4850,-4,-4,-4,1,0,2,2,99110,54,2,0,50,-4,-4,-4,-4,1,0,2,2,148200,57,2,0,50,-4,-4,-4,-4,1,0,2,2,164500,59,2,0,10,-4,-4,-4,-4,-4,0,2,2,187000,62,2,0,10,-4,-4,-4,-4,1,0,2,3,372340,64,2,1
-4,-4,4515,3,1,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,4516,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4517,3,1,1984,3530,-4,-4,-4,-4,3,0,2,6,211000,47,2,4,3530,-4,-4,-4,-4,4,0,2,3,218000,49,2,1,3530,-4,-4,-4,-4,4,0,2,3,235000,52,2,1,3530,-4,-4,-4,-4,4,0,2,2,261000,54,2,0,3530,-4,-4,-4,-4,4,0,2,2,256000,56,2,0,3530,-4,-4,-4,-4,-4,-4,-4,2,264000,60,2,0,3530,-4,-4,-4,-4,4,0,2,2,291000,62,2,0
0,-4,4518,3,1,1996,1360,-4,-4,-4,-4,2,0,1,4,128000,43,3,2,1360,-4,-4,-4,-4,2,1,2,4,158000,45,3,2,1360,-4,-4,-4,-4,4,0,2,4,158000,48,3,2,1360,-4,-4,-4,-4,3,2,2,4,174000,50,3,2,1360,-4,-4,-4,-4,3,2,2,4,196000,52,3,2,1360,-4,-4,-4,-4,-4,1,2,4,200000,56,3,2,1360,-4,-4,-4,-4,4,0,2,4,175000,58,3,2
0,-4,4519,3,1,1993,6220,-4,-4,-4,-4,4,0,2,4,22000,45,3,2,6220,-4,-4,-4,-4,4,0,2,4,56000,48,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6220,6220,-4,-4,-4,-4,-4,-4,3,20000,58,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4520,3,1,1986,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,4521,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4522,3,2,1988,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,430,4720,-4,-4,-4,1,0,2,3,-2,53,2,0,430,4720,-4,-4,-4,1,0,2,2,27040,54,2,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,1,2,1,6363,60,2,0,-4,-4,-4,-4,-4,4,4,2,1,6492,62,2,0
0,-4,4523,3,2,1984,-4,-4,-4,-4,-4,4,1,1,1,0,45,3,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4524,1,1,2007,2710,-4,-4,-4,-4,3,1,2,2,161000,46,2,1,2710,-4,-4,-4,-4,1,1,2,2,170000,47,3,1,2850,-4,-4,-4,-4,1,0,2,2,259000,50,3,1,2850,-4,-4,-4,-4,1,0,2,2,309000,52,2,1,2850,-4,-4,-4,-4,3,1,2,2,309000,54,2,1,2710,-4,-4,-4,-4,-4,-4,-4,2,803437,58,2,1,2710,-4,-4,-4,-4,1,3,2,2,773981,60,2,1
0,-4,4525,3,2,1990,5400,-4,-4,-4,-4,1,1,2,2,16902,44,2,1,5700,5400,-4,-4,-4,1,1,2,2,19926,46,4,1,4760,-4,-4,-4,-4,3,0,2,1,18282,49,3,0,4760,-4,-4,-4,-4,3,0,2,1,7200,51,3,0,-4,-4,-4,-4,-4,4,0,2,1,0,52,3,0,-4,-4,-4,-4,-4,-4,0,2,2,-3,56,3,0,-4,-4,-4,-4,-4,3,0,2,1,2208,58,3,0
0,-4,4526,3,2,1997,-4,-4,-4,-4,-4,1,7,2,4,83000,47,2,2,-4,-4,-4,-4,-4,1,2,2,4,62000,49,2,2,-4,-4,-4,-4,-4,1,5,2,4,80000,52,2,2,-4,-4,-4,-4,-4,1,5,2,4,85000,54,2,2,-4,-4,-4,-4,-4,1,1,2,4,102000,56,2,2,-4,-4,-4,-4,-4,-4,1,2,3,160000,60,2,1,410,-4,-4,-4,-4,1,1,2,2,144000,62,2,0
-4,-4,4527,1,2,2002,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,4110,-4,-4,-4,1,0,1,2,-1,54,2,1,-4,-4,-4,-4,-4,3,0,2,2,16512,56,2,1,-4,-4,-4,-4,-4,-4,-4,-4,2,19560,60,2,1,-4,-4,-4,-4,-4,1,0,2,2,20436,62,2,1
0,-4,4528,3,2,1993,50,-4,-4,-4,-4,3,0,2,2,84100,50,2,1,50,-4,-4,-4,-4,4,0,2,2,94005,53,2,1,50,-4,-4,-4,-4,4,0,2,2,93011,55,2,1,2630,-4,50,-4,-4,3,0,2,1,81547,57,2,0,2630,-4,-4,-4,-4,4,0,1,1,5450,59,2,0,5120,5620,-4,-4,-4,-4,0,2,1,26292,63,2,0,5120,-4,-4,-4,-4,3,0,1,1,-3,65,2,0
0,-4,4529,3,1,-4,3800,-4,-4,-4,-4,1,0,1,1,30018,45,3,0,9620,-4,-4,-4,-4,1,0,2,1,32000,46,3,0,2010,9620,-4,-4,-4,1,0,2,1,57880,49,2,0,-4,-4,-4,-4,-4,1,0,2,1,10,51,2,0,-4,-4,-4,-4,-4,1,0,1,1,11520,53,2,0,-4,-4,-4,-4,-4,1,0,2,1,12000,57,2,0,-4,-4,-4,-4,-4,1,0,2,1,13200,59,2,0
-4,-4,4530,3,2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,-4,4531,3,1,1993,7700,110,-4,-4,-4,1,5,2,4,102000,47,3,2,7700,-4,-4,-4,-4,3,0,2,4,105000,49,3,2,7700,-4,-4,-4,-4,1,0,2,4,150000,51,3,2,7700,-4,-4,-4,-4,4,0,2,4,165000,54,3,2,7700,-4,-4,-4,-4,1,0,2,4,145000,55,3,2,7700,-4,-4,-4,-4,-4,-4,-4,4,157000,59,3,1,7700,-4,-4,-4,-4,1,0,2,3,266000,61,3,1
